"source_record_id","name_vi","category","province_code","source","source_url","retrieved_on","location_text","reported_longitude","reported_latitude","key","province_source_url","province_match_method","map_id","match_method","coordinate_available","legal_status","review_status","candidate_map_ids","candidate_match_method","latitude","longitude","coordinate_source_url","reported_coordinate_check"
"kcn-kkt-kcn-tan-phuoc-2","KCN Tân Phước 2","industrial_park","82","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tan-phuoc-2","2026-09-10","Huyện Tân Phước",,,"tan phuoc 2","https://kcn-kkt.com/kcn/kcn-tan-phuoc-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tan-phuoc-3","KCN Tân Phước 3","industrial_park","82","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tan-phuoc-3","2026-09-10","Huyện Tân Phước",,,"tan phuoc 3","https://kcn-kkt.com/kcn/kcn-tan-phuoc-3","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tan-phuoc-4","KCN Tân Phước 4","industrial_park","82","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tan-phuoc-4","2026-09-10","Huyện Tân Phước",,,"tan phuoc 4","https://kcn-kkt.com/kcn/kcn-tan-phuoc-4","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tan-phuoc-5","KCN Tân Phước 5","industrial_park","82","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tan-phuoc-5","2026-09-10","Huyện Tân Phước",,,"tan phuoc 5","https://kcn-kkt.com/kcn/kcn-tan-phuoc-5","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-thuong-phuoc","KCN Thương Phước","industrial_park","82","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-thuong-phuoc","2026-09-10","Huyện Hồng Ngự",,,"thuong phuoc","https://kcn-kkt.com/kcn/kcn-thuong-phuoc","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tran-quoc-toan","KCN Trần Quốc Toản","industrial_park","82","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tran-quoc-toan","2026-09-10","Thành phố Cao Lãnh",,,"tran quoc toan","https://kcn-kkt.com/kcn/kcn-tran-quoc-toan","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-do-thi-dich-vu-cao-lanh","KCN, đô thị, dịch vụ Cao Lãnh","industrial_park","82","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-cao-lanh","2026-09-10","Huyện Cao Lãnh",,,"do thi dich vu cao lanh","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-cao-lanh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-do-thi-dich-vu-cao-lanh-mo-rong","KCN, đô thị, dịch vụ Cao Lãnh mở rộng","industrial_park","82","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-cao-lanh-mo-rong","2026-09-10","Huyện Cao Lãnh",,,"do thi dich vu cao lanh mo rong","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-cao-lanh-mo-rong","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-do-thi-dich-vu-tan-my","KCN, đô thị, dịch vụ Tân Mỹ","industrial_park","82","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-tan-my","2026-09-10","Huyện Lập Võ",,,"do thi dich vu tan my","https://kcn-kkt.com/kcn/kcn-do-thi-dich-vu-tan-my","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-an-khe","KCN An Khê","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-an-khe","2026-09-10","Thị xã An Khê",,,"an khe","https://kcn-kkt.com/kcn/kcn-an-khe","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-ayun-pa","KCN Ayun Pa","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-ayun-pa","2026-09-10","Thị xã Ayun Pa",,,"ayun pa","https://kcn-kkt.com/kcn/kcn-ayun-pa","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-cat-trinh","KCN Cát Trinh","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-cat-trinh","2026-09-10","Huyện Phù Cát",,,"cat trinh","https://kcn-kkt.com/kcn/kcn-cat-trinh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-chu-se","KCN Chu Sê","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-chu-se","2026-09-10","Huyện Chư Sê",,,"chu se","https://kcn-kkt.com/kcn/kcn-chu-se","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-dak-doa","KCN Đak Doa","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-dak-doa","2026-09-10","Huyện Đak Doa",,,"dak doa","https://kcn-kkt.com/kcn/kcn-dak-doa","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-dong-pleiku","KCN Đông Pleiku","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-dong-pleiku","2026-09-10","TP Pleiku",,,"dong pleiku","https://kcn-kkt.com/kcn/kcn-dong-pleiku","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-nam-pleiku-2","KCN Nam Pleiku 2","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-nam-pleiku-2","2026-09-10","Huyện Chư Sê",,,"nam pleiku 2","https://kcn-kkt.com/kcn/kcn-nam-pleiku-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tay-nam-pleiku","KCN Tây Nam Pleiku","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tay-nam-pleiku","2026-09-10","Giao lộ giữa cao tốc đường 19 và cao tốc Bắc - Nam",,,"tay nam pleiku","https://kcn-kkt.com/kcn/kcn-tay-nam-pleiku","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tra-da","KCN Trà Đa","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tra-da","2026-09-10","Thành phố Pleiku",,,"tra da","https://kcn-kkt.com/kcn/kcn-tra-da","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-khu-cong-nghiep-do-thi-becamex-a-nhan-khu-07","Khu công nghiệp - Đô thị Becamex A (Nhân khu 07)","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/khu-cong-nghiep-do-thi-becamex-a-nhan-khu-07","2026-09-10","Huyện Văn Canh",,,"do thi becamex a nhan khu 07","https://kcn-kkt.com/kcn/khu-cong-nghiep-do-thi-becamex-a-nhan-khu-07","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-khu-cong-nghiep-binh-nghi","Khu công nghiệp Bình Nghi","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/khu-cong-nghiep-binh-nghi","2026-09-10","Huyện Tây Sơn",,,"binh nghi","https://kcn-kkt.com/kcn/khu-cong-nghiep-binh-nghi","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-khu-cong-nghiep-hoa-hoi","Khu công nghiệp Hòa Hội","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/khu-cong-nghiep-hoa-hoi","2026-09-10","Huyện Phù Cát",,,"hoa hoi","https://kcn-kkt.com/kcn/khu-cong-nghiep-hoa-hoi","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-khu-cong-nghiep-hoa-hoi-mo-rong-giai-doan-2","Khu công nghiệp Hòa Hội (mở rộng giai đoạn 2)","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/khu-cong-nghiep-hoa-hoi-mo-rong-giai-doan-2","2026-09-10","Huyện Phù Cát",,,"hoa hoi mo rong giai doan 2","https://kcn-kkt.com/kcn/khu-cong-nghiep-hoa-hoi-mo-rong-giai-doan-2","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-khu-cong-nghiep-hoai-my","Khu công nghiệp Hoài Mỹ","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/khu-cong-nghiep-hoai-my","2026-09-10","Thị xã Hoài Nhơn",,,"hoai my","https://kcn-kkt.com/kcn/khu-cong-nghiep-hoai-my","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-khu-cong-nghiep-long-my","Khu công nghiệp Long Mỹ","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/khu-cong-nghiep-long-my","2026-09-10","Thành phố Quy Nhơn",,,"long my","https://kcn-kkt.com/kcn/khu-cong-nghiep-long-my","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-khu-cong-nghiep-long-my-giai-doan-ii","Khu công nghiệp Long Mỹ (giai đoạn II)","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/khu-cong-nghiep-long-my-giai-doan-ii","2026-09-10","Thành phố Quy Nhơn",,,"long my giai doan 2","https://kcn-kkt.com/kcn/khu-cong-nghiep-long-my-giai-doan-ii","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-khu-cong-nghiep-nhon-hoi-khu-a-trong-khu-kinh-te-nhon-hoi","Khu công nghiệp Nhơn Hội (Khu A - Trong khu kinh tế Nhơn Hội)","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/khu-cong-nghiep-nhon-hoi-khu-a-trong-khu-kinh-te-nhon-hoi","2026-09-10","Thành phố Quy Nhơn",,,"nhon hoi khu a trong khu kinh te nhon hoi","https://kcn-kkt.com/kcn/khu-cong-nghiep-nhon-hoi-khu-a-trong-khu-kinh-te-nhon-hoi","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-khu-cong-nghiep-nhon-hoi-khu-b-trong-khu-kinh-te-nhon-hoi","Khu công nghiệp Nhơn Hội (Khu B - Trong khu kinh tế Nhơn Hội)","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/khu-cong-nghiep-nhon-hoi-khu-b-trong-khu-kinh-te-nhon-hoi","2026-09-10","Thành phố Quy Nhơn",,,"nhon hoi khu b trong khu kinh te nhon hoi","https://kcn-kkt.com/kcn/khu-cong-nghiep-nhon-hoi-khu-b-trong-khu-kinh-te-nhon-hoi","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-khu-cong-nghiep-phia-nam-quoc-lo-19","Khu công nghiệp phía Nam Quốc lộ 19","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/khu-cong-nghiep-phia-nam-quoc-lo-19","2026-09-10","Thị xã An Nhơn",,,"phia nam quoc lo 19","https://kcn-kkt.com/kcn/khu-cong-nghiep-phia-nam-quoc-lo-19","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-khu-cong-nghiep-phu-my","Khu công nghiệp Phù Mỹ","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/khu-cong-nghiep-phu-my","2026-09-10","Huyện Phù Mỹ",,,"phu my","https://kcn-kkt.com/kcn/khu-cong-nghiep-phu-my","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-khu-cong-nghiep-phu-tai","Khu công nghiệp Phú Tài","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/khu-cong-nghiep-phu-tai","2026-09-10","Thành phố Quy Nhơn",,,"phu tai","https://kcn-kkt.com/kcn/khu-cong-nghiep-phu-tai","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-khu-cong-nghiep-tay-giang","Khu công nghiệp Tây Giang","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/khu-cong-nghiep-tay-giang","2026-09-10","Huyện Tây Sơn",,,"tay giang","https://kcn-kkt.com/kcn/khu-cong-nghiep-tay-giang","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-khu-cong-nghiep-van-canh","Khu công nghiệp Văn Canh","industrial_park","52","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/khu-cong-nghiep-van-canh","2026-09-10","Huyện Văn Canh",,,"van canh","https://kcn-kkt.com/kcn/khu-cong-nghiep-van-canh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-ba-vi","KCN Ba Vì","industrial_park","01","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-ba-vi","2026-09-10","Huyện Ba Vì",,,"ba 6","https://kcn-kkt.com/kcn/kcn-ba-vi","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-bac-phu-xuyen","KCN Bắc Phú Xuyên","industrial_park","01","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-bac-phu-xuyen","2026-09-10","Huyện Phú Xuyên",,,"bac phu xuyen","https://kcn-kkt.com/kcn/kcn-bac-phu-xuyen","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-bac-thuong-tin","KCN Bắc Thường Tín","industrial_park","01","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-bac-thuong-tin","2026-09-10","Huyện Thường Tín",,,"bac thuong tin","https://kcn-kkt.com/kcn/kcn-bac-thuong-tin","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-dong-anh","KCN Đông Anh","industrial_park","01","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-dong-anh","2026-09-10","Huyện Đông Anh",,,"dong anh","https://kcn-kkt.com/kcn/kcn-dong-anh","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-ho-tro-nam-ha-noi-giai-doan-i","KCN Hỗ trợ Nam Hà Nội giai đoạn I","industrial_park","01","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-ho-tro-nam-ha-noi-giai-doan-i","2026-09-10","Huyện Phú Xuyên",,,"ho tro nam ha noi giai doan 1","https://kcn-kkt.com/kcn/kcn-ho-tro-nam-ha-noi-giai-doan-i","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-ho-tro-nam-ha-noi-giai-doan-ii","KCN hỗ trợ Nam Hà Nội giai đoạn II","industrial_park","01","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-ho-tro-nam-ha-noi-giai-doan-ii","2026-09-10","Huyện Phú Xuyên",,,"ho tro nam ha noi giai doan 2","https://kcn-kkt.com/kcn/kcn-ho-tro-nam-ha-noi-giai-doan-ii","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-khu-chay","KCN Khu Cháy","industrial_park","01","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-khu-chay","2026-09-10","Ứng Hòa",,,"khu chay","https://kcn-kkt.com/kcn/kcn-khu-chay","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-khu-chau","KCN Khu Châu","industrial_park","01","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-khu-chau","2026-09-10","Huyện Phú Xuyên",,,"khu chau","https://kcn-kkt.com/kcn/kcn-khu-chau","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-phu-dong","KCN Phủ Đông","industrial_park","01","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-phu-dong","2026-09-10","Huyện Gia Lâm",,,"phu dong","https://kcn-kkt.com/kcn/kcn-phu-dong","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-phu-nghia-ii","KCN Phú Nghĩa II","industrial_park","01","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-phu-nghia-ii","2026-09-10","Huyện Chương Mỹ",,,"phu nghia 2","https://kcn-kkt.com/kcn/kcn-phu-nghia-ii","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-phung-hiep","KCN Phùng Hiệp","industrial_park","01","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-phung-hiep","2026-09-10","Huyện Thường Tín",,,"phung hiep","https://kcn-kkt.com/kcn/kcn-phung-hiep","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-phung-hiep-mo-rong","KCN Phùng Hiệp mở rộng","industrial_park","01","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-phung-hiep-mo-rong","2026-09-10","Huyện Thường Tín",,,"phung hiep mo rong","https://kcn-kkt.com/kcn/kcn-phung-hiep-mo-rong","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-quang-minh-i-va-mo-rong","KCN Quang Minh I và mở rộng","industrial_park","01","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-quang-minh-i-va-mo-rong","2026-09-10","Huyện Mê Linh",,,"quang minh 1 va mo rong","https://kcn-kkt.com/kcn/kcn-quang-minh-i-va-mo-rong","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-quang-minh-ii","KCN Quang Minh II","industrial_park","01","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-quang-minh-ii","2026-09-10","Huyện Mê Linh",,,"quang minh 2","https://kcn-kkt.com/kcn/kcn-quang-minh-ii","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-sach-soc-son","KCN Sách Sóc Sơn","industrial_park","01","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-sach-soc-son","2026-09-10","Huyện Sóc Sơn",,,"sach soc son","https://kcn-kkt.com/kcn/kcn-sach-soc-son","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-thanh-van-tan-uoc","KCN Thanh Văn - Tân Ước","industrial_park","01","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-thanh-van-tan-uoc","2026-09-10","Huyện Thanh Oai",,,"thanh van tan uoc","https://kcn-kkt.com/kcn/kcn-thanh-van-tan-uoc","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-thang-long","KCN Thăng Long","industrial_park","01","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-thang-long","2026-09-10","Huyện Đông Anh",,,"thang long","https://kcn-kkt.com/kcn/kcn-thang-long","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-tien-thang","KCN Tiến Thắng","industrial_park","01","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-tien-thang","2026-09-10","Huyện Mê Linh",,,"tien thang","https://kcn-kkt.com/kcn/kcn-tien-thang","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-kcn-xuan-duong","KCN Xuân Dương","industrial_park","01","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/kcn-xuan-duong","2026-09-10","Huyện Thanh Oai",,,"xuan duong","https://kcn-kkt.com/kcn/kcn-xuan-duong","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
"kcn-kkt-khu-cong-nghiep-gia-binh-ha-noi","Khu công nghiệp Gia Bình","industrial_park","01","KCN-KKT discovery (unverified)","https://kcn-kkt.com/kcn/khu-cong-nghiep-gia-binh-ha-noi","2026-09-10","Huyện Gia Bình, tỉnh Bắc Ninh",,,"gia binh","https://kcn-kkt.com/kcn/khu-cong-nghiep-gia-binh-ha-noi","discovery_reported_unverified",,"unresolved",FALSE,"not_verified","needs_identity_or_location_review",,,,,,"not_reported"
